id,university, major, degree, decision, status, year, gpafin, grev, grem, grew, new_gre
725,Georgia  Institute Of Technology (Gatech Georgia Tech),CS,Masters,Rejected,U,2018,3.5,162,169,5,TRUE
726,Georgia  Institute Of Technology (Gatech Georgia Tech),CS,Masters,Rejected,U,2018,3.4,170,154,4,TRUE
727,Georgia  Institute Of Technology (Gatech Georgia Tech),CS,Masters,Rejected,U,2018,3.6,157,170,4,TRUE
730,GaTech (Georgia Institute Of Technology),CS,Masters,Rejected,I,2018,3.7,158,165,4.5,TRUE
732,GaTech (Georgia Institute Of Technology),CS,Masters,Accepted,I,2018,3.73,170,153,4,TRUE
734,Georgia  Institute Of Technology (Gatech Georgia Tech),CS,Masters,Accepted,A,2018,3.66,159,167,5,TRUE
738,GaTech (Georgia Institute Of Technology),CS,Masters,Accepted,I,2018,9.1,159,168,4.5,TRUE
742,Georgia Insititute Of Technology (Georgia Tech GaTech),CS,Masters,Accepted,I,2018,3.8,168,170,5.5,TRUE
744,Gatech (Georgia Tech),CS,Masters,Rejected,I,2018,3.5,163,163,5,TRUE
746,Georgia  Institute Of Technology (Gatech Georgia Tech),CS,Masters,Accepted,A,2018,3.77,164,161,4,TRUE
749,Georgia Insititute Of Technology (Georgia Tech),CS,Masters,Rejected,I,2018,3.63,163,163,4,TRUE
751,(University Of Virginia) UVA,CS,Masters,Rejected,A,2018,3.76,154,167,4,TRUE
753,Georgia Institute Of Technology (Gatech Georgia Tech),CS,Masters,Rejected,I,2018,3.82,162,167,5,TRUE
755,Georgia Institute Of Technology (Gatech Georgia Tech),CS,Masters,Rejected,U,2018,3.82,167,162,5,TRUE
757,Georgia  Institute Of Technology (Gatech Georgia Tech),CS,Masters,Accepted,U,2018,3.6,164,162,4.5,TRUE
758,Gatech (Georgia Tech),CS,Masters,Rejected,I,2018,3.65,165,170,4,TRUE
760,Georgia  Institute Of Technology (Gatech Georgia Tech),CS,Masters,Rejected,I,2018,3.5,161,170,4.5,TRUE
762,Georgia  Institute Of Technology (Gatech Georgia Tech),CS,Masters,Accepted,A,2018,3.81,163,164,5.5,TRUE
763,Georgia  Institute Of Technology (Gatech Georgia Tech),CS,Masters,Accepted,I,2018,3.5,166,170,5,TRUE
765,GaTech (Georgia Institute Of Technology),CS,Masters,Accepted,A,2018,3.43,159,162,3.5,TRUE
769,GaTech (Georgia Institute Of Technology),CS,Masters,Rejected,I,2018,3.95,159,168,4.5,TRUE
770,Goergia Institute Of Technology (GaTech),CS,Masters,Rejected,I,2018,3.7,165,167,5,TRUE
772,GaTech (Georgia Institute Of Technology),CS,Masters,Rejected,I,2018,3.83,162,167,4.5,TRUE
775,Georgia  Institute Of Technology (Gatech Georgia Tech),CS,Masters,Accepted,A,2018,3.42,165,169,5,TRUE
776,Georgia Institute Of Technology ( GaTech ),CS,Masters,Rejected,I,2018,8.53,165,167,4,TRUE
784,The University Of Massachusetts Amherst (UMass),CS,Masters,Rejected,I,2018,9.19,167,168,5.5,TRUE
789,Georgia  Institute Of Technology,CS,Masters,Rejected,I,2018,3.9,155,169,3.5,TRUE
793,UMass (Amherst),CS,Masters,Rejected,I,2018,8.74,155,164,4,TRUE
794,"McGill University (Montreal, Canada)",CS,Masters,Accepted,A,2018,4,163,169,4.5,TRUE
795,New York Univeristy (NYU GSAS),CS,Masters,Rejected,I,2018,3.4,155,169,4,TRUE
796,New York University ( NYU ) GSAS,CS,Masters,Rejected,I,2018,3.6,157,166,4,TRUE
797,New York Univeristy (NYU GSAS),CS,Masters,Rejected,I,2018,3.16,160,159,3,TRUE
798,New York Univeristy (NYU GSAS),CS,Masters,Rejected,I,2018,3.66,150,170,,TRUE
799,New York University ( NYU ) GSAS,CS,Masters,Rejected,I,2018,3.68,159,169,4.5,TRUE
801,The University Of Massachusetts Amherst (UMass),CS,Masters,Rejected,I,2018,3.7,158,165,4.5,TRUE
803,The University Of Southern California (USC),CS,Masters,Accepted,I,2018,3.7,158,165,4.5,TRUE
809,JHU (Johns Hopkins University),CS,PhD,Accepted,I,2018,3.93,166,168,5,TRUE
810,The University Of Massachusetts Amherst,CS,Masters,Rejected,I,2018,8.3,162,158,3.5,TRUE
811,The University Of Massachusetts Amherst (UMass),CS,Masters,Rejected,I,2018,3.26,152,168,,TRUE
813,NC State University (NCSU),CS,Masters,Rejected,I,2018,3.66,150,170,4,TRUE
815,Carnagie Mellon University (CMU),CS,Masters,Accepted,I,2018,9.1,168,159,4.5,TRUE
816,The University Of Massachusetts Amherst (UMass),CS,Masters,Rejected,I,2018,3.67,164,169,3.5,TRUE
817,University Of Rochester,CS,Masters,Rejected,I,2018,3.67,164,169,3.5,TRUE
818,New York Univeristy (NYU GSAS),CS,Masters,Rejected,I,2018,3.67,164,169,3.5,TRUE
820,The University Of Texas At Arlington - UT Arlington - UTA,CS,PhD,Rejected,I,2018,3.6,151,165,3,TRUE
824,Columbia University,CS,Masters,Accepted,I,2018,3.72,159,167,5,TRUE
825,"University Of Michigan, Ann Arbor (Umich)",CS,Masters,Accepted,U,2018,4,133,170,4,TRUE
827,Carnagie Mellon University (CMU),CS,Masters,Accepted,I,2018,9.1,165,166,4.5,TRUE
836,McGill University,CS,Masters,Accepted,I,2018,3.37,164,168,5.5,TRUE
839,Brown University,CS,Masters,Accepted,A,2018,3.77,164,161,4,TRUE
840,"The University Of Pennsylvania (Penn, UPenn)",Other,Masters,Accepted,A,2018,3.77,164,161,4,TRUE
846,ีUniversity Of Maryland - College Park (UMD),CS,Masters,Accepted,I,2018,4,170,170,6,TRUE
847,University Of McGill,CS,Masters,Accepted,I,2018,3.6,170,151,4,TRUE
849,Brown University,CS,Masters,Accepted,A,2018,3.61,160,170,5.5,TRUE
850,Brown University,CS,Masters,Accepted,I,2018,3.7,164,167,3.5,TRUE
853,Columbia University (Fu Foundation School Of Engineering),CS,Masters,Accepted,U,2018,3.74,161,170,3.5,TRUE
854,Columbia,CS,Masters,Accepted,A,2018,3.82,158,163,5,TRUE
864,Columbia University (Fu Foundation SEAS),CS,Masters,Accepted,A,2018,3.9,161,167,5,TRUE
865,Columbia University (Fu Foundation School Of Engineering),CS,Masters,Accepted,A,2018,3.8,166,168,5.5,TRUE
870,Stanford University,CS,Masters,Rejected,I,2018,3.53,170,154,3,TRUE
871,Politecnico Di Milano (Polimi),CS,Masters,Accepted,I,2018,3.3,150,170,3.5,TRUE
876,The University Of Southern California (USC),CS,Masters,Accepted,A,2018,3.3,162,167,3.5,TRUE
885,University Of Massachussets Amherst,CS,Masters,Rejected,I,2018,3.6,160,163,4.5,TRUE
886,The University Of Massachusetts Amherst (UMass),CS,Masters,Rejected,I,2018,3.78,155,163,4,TRUE
887,UMass Amherst,CS,Masters,Rejected,I,2018,3.36,165,169,4,TRUE
888,University Of California San Diego,CS,Masters,Accepted,I,2018,3.5,155,168,4,TRUE
889,The University Of Massachusetts Amherst (UMass),CS,Masters,Rejected,I,2018,3.26,156,168,4,TRUE
892,The University Of Massachusetts Amherst (UMass),CS,Masters,Rejected,I,2018,9.65,151,170,4.5,TRUE
893,The University Of Massachusetts Amherst (UMass),CS,Masters,Rejected,I,2018,3.8,154,170,3.5,TRUE
894,The University Of Massachusetts Amherst (UMass),CS,Masters,Rejected,I,2018,3.7,161,165,4,TRUE
895,The University Of Massachusetts Amherst (UMass),CS,Masters,Rejected,I,2018,3.7,153,169,4,TRUE
897,The University Of Massachusetts Amherst (UMass),CS,Masters,Rejected,I,2018,3.55,160,169,4.5,TRUE
899,ีUniversity Of Maryland - College Park (UMD),CS,PhD,Rejected,I,2018,3.64,162,163,4.5,TRUE
900,University Of Maryland - College Park,CS,PhD,Rejected,A,2018,3.26,163,164,6,TRUE
901,George Mason University (GMU),CS,Masters,Accepted,I,2018,3.95,150,163,4,TRUE
908,(Arizona State University) ASU,CS,Masters,Rejected,I,2018,3.11,157,164,4,TRUE
912,Columbia University (Fu Foundation School Of Engineering),CS,Masters,Rejected,I,2018,9.06,149,165,3,TRUE
913,Duke University,CS,Masters,Accepted,U,2018,3.9,170,153,4,TRUE
915,The University Of Illinois At Chicago (UIC),CS,Masters,Accepted,I,2018,8.53,165,167,4,TRUE
918,Virginia Polytechnic And State University (Virginia Tech),CS,PhD,Accepted,I,2018,3.55,149,163,3,TRUE
919,The University Of Massachusetts Amherst (UMass),CS,PhD,Rejected,I,2018,3.55,149,163,3,TRUE
921,Columbia Universiry,CS,Masters,Rejected,I,2018,3.66,150,170,4,TRUE
922,The University Of Southern California (USC),CS,PhD,Accepted,A,2018,3.69,160,152,5.5,TRUE
923,Rice,CS,Masters,Rejected,I,2018,3.5,163,163,5,TRUE
932,New York University (NYU GSAS),CS,Masters,Accepted,A,2018,3.4,164,161,5,TRUE
933,Columbia University (FFSEAS),CS,Masters,Rejected,I,2018,3.5,160,163,3.5,TRUE
937,University Of Colorado Boulder,CS,Masters,Rejected,I,2018,3.63,159,169,4.5,TRUE
938,Columbia Uniersity,CS,Masters,Rejected,A,2018,3.2,155,161,4,TRUE
939,The University Of Southern California (USC),CS,Masters,Accepted,I,2018,3.32,153,170,3.5,TRUE
941,Columbia Uniersity,CS,Masters,Rejected,I,2018,3.6,157,166,4,TRUE
943,Columbia University (FFSEAS),CS,Masters,Rejected,I,2018,3.63,163,163,4,TRUE
945,Columbia University (FFSEAS),CS,Masters,Rejected,I,2018,3.83,153,170,3.5,TRUE
946,New York Univeristy (NYU GSAS),CS,Masters,Accepted,I,2018,9.48,158,165,4,TRUE
948,New York Univeristy (NYU GSAS),CS,Masters,Accepted,I,2018,3.8,157,167,4.5,TRUE
949,Cornell University (Ithaca),CS,Masters,Accepted,U,2018,3.9,169,156,4,TRUE
950,New York Univeristy (NYU GSAS),CS,Masters,Accepted,A,2018,3.87,169,166,4,TRUE
960,State University Of Stony Brook (SUNY),CS,Masters,Accepted,I,2018,3.6,167,154,4,TRUE
961,UC Boulder,CS,Masters,Accepted,I,2018,3.59,167,154,4,TRUE
964,University Of California Riverside (UCR),CS,PhD,Accepted,I,2018,3.17,152,165,3.5,TRUE
968,UC Berkeley,CS,Masters,Rejected,I,2018,3.9,160,170,5,TRUE
970,JHU (Johns Hopkins University),CS,Masters,Accepted,U,2018,3.88,158,170,4,TRUE
972,New York University GSAS,CS,Masters,Accepted,I,2018,3.46,154,170,3.5,TRUE
976,University Of California Santa Barbara (UCSB),CS,Masters,Accepted,I,2018,3.79,154,170,3.5,TRUE
978,GaTech (Georgia Institute Of Technology),CS,Masters,Accepted,A,2018,3.84,159,164,5,TRUE
979,University Of California Santa Barbara (UCSB),CS,Masters,Accepted,A,2018,3.84,159,164,5,TRUE
980,GaTech (Georgia Institute Of Technology),CS,Masters,Accepted,I,2018,9.88,154,170,5,TRUE
981,"Georgia Institute Of Technology (GaTech, GT, Georgia Tech)",CS,PhD,Rejected,A,2018,3.67,163,167,4,TRUE
982,Cornell Tech,CS,Masters,Accepted,U,2018,3.6,155,162,4.5,TRUE
984,Duke University,CS,Masters,Accepted,I,2018,3.7,164,167,4,TRUE
985,Gatech (Georgia Tech),CS,Masters,Accepted,U,2018,3.85,170,158,4.5,TRUE
986,Georgia  Institute Of Technology,CS,Masters,Accepted,U,2018,3.9,170,158,4.5,TRUE
987,Georgia  Institute Of Technology (Gatech Georgia Tech),CS,Masters,Accepted,I,2018,3.85,152,161,4,TRUE
999,The University Of Massachusetts Amherst (UMass),CS,Masters,Accepted,I,2018,4,161,168,4,TRUE
1005,Duke University,CS,Masters,Accepted,U,2018,3.72,170,153,4,TRUE
1011,UC Irvine (UCI),CS,Masters,Accepted,I,2018,3.8,165,169,5,TRUE
1012,"École Polytechnique Fédérale De Lausanne, EPFL",CS,Masters,Rejected,I,2018,3.75,147,167,3.5,TRUE
1015,"UCSD (University Of California, San Diego)",CS,Masters,Accepted,A,2018,3.9,161,166,4,TRUE
1016,Brown,CS,Masters,Accepted,A,2018,3.77,165,168,5.5,TRUE
1018,ีืUniversity Of Chicago,CS,Masters,Rejected,A,2018,3.33,157,167,4.5,TRUE
1019,(SUNY) University At Buffalo,CS,Masters,Accepted,A,2018,3.33,157,167,4.5,TRUE
1025,Ecole Polytechnique Fédérale De Lausanne (EPFL),CS,Masters,Accepted,I,2018,3.37,164,168,5.5,TRUE
1026,"École Polytechnique Fédérale De Lausanne, EPFL",CS,Masters,Rejected,U,2018,3.94,166,168,4.5,TRUE
1028,Ecole Polytechnique Fédérale De Lausanne (EPFL),CS,Masters,Accepted,I,2018,3.69,152,170,3.5,TRUE
1031,"École Polytechnique Fédérale De Lausanne, EPFL",CS,Masters,Accepted,I,2018,3.93,158,165,4,TRUE
1034,University Of Alberta (U Of A),CS,Masters,Accepted,I,2018,3.65,148,170,3.5,TRUE
1035,Umass Amherst,CS,Masters,Rejected,I,2018,3,161,162,4.5,TRUE
1036,UMass (Amherst),CS,PhD,Rejected,I,2018,3,154,164,3.5,TRUE
1037,UC Irvine,CS,Masters,Accepted,I,2018,3.54,157,170,5,TRUE
1040,University Of Wisconsin - Madison,CS,Masters,Accepted,I,2018,3.9,155,170,4.5,TRUE
1045,Illinois At Urbana Champaign (UIUC),CS,Masters,Rejected,I,2018,3.66,150,170,4,TRUE
1047,The University Of California - Santa Barbara (UCSB),CS,Masters,Accepted,A,2018,3.77,164,161,4,TRUE
1053,Duke University,CS,Masters,Accepted,A,2018,3.72,168,167,3,TRUE
1054,University Of Delaware,CS,PhD,Accepted,I,2018,3.7,148,165,3,TRUE
1056,UC Berkeley (UCB),CS,Masters,Rejected,I,2018,3.6,160,170,,TRUE
1058,Illinois At Urbana Champaign (UIUC),CS,Masters,Rejected,I,2018,3.46,157,170,3.5,TRUE
1060,Ohio State University,CS,Masters,Accepted,A,2018,3.76,156,164,4,TRUE
1063,Duke University,CS,PhD,Rejected,A,2018,3.2,167,168,5.5,TRUE
1068,New York University ( NYU ) GSAS,CS,Masters,Accepted,I,2018,3.7,160,170,4,TRUE
1069,Ohio State Univerisity,CS,Masters,Accepted,I,2018,3.98,150,170,4,TRUE
1072,The University Of Colorado Boulder,CS,Masters,Rejected,I,2018,3.32,153,170,3.5,TRUE
1074,Louisiana State University (Baton Rouge),CS,PhD,Accepted,I,2018,3.09,148,167,4,TRUE
1075,The University Of Massachusetts Amherst (UMass),CS,Masters,Rejected,I,2018,7.2,152,162,3,TRUE
1079,UMass (Amherst),CS,Masters,Accepted,I,2018,3.7,170,151,3.5,TRUE
1080,"The University Of Colorado, Boulder",CS,Masters,Rejected,I,2018,8.53,165,167,4,TRUE
1081,"The University Of Colorado, Boulder",CS,Masters,Rejected,I,2018,3.44,158,167,4.5,TRUE
1084,The University Of Massachusetts Amherst (UMass),CS,PhD,Accepted,A,2018,3.7,160,152,5.5,TRUE
1085,University Of Colorado Boulder,CS,Masters,Rejected,A,2018,3.4,155,159,5,TRUE
1086,CU Boulder,CS,Masters,Rejected,I,2018,3.4,153,168,3,TRUE
1089,CU Boulder,CS,Masters,Rejected,A,2018,3.49,157,162,4,TRUE
1091,Duke University,CS,PhD,Rejected,A,2018,3.77,166,164,4,TRUE
1092,Duke University,CS,Masters,Accepted,A,2018,4,163,168,5,TRUE
1098,Duke University,CS,PhD,Rejected,A,2018,3.92,166,164,5,TRUE
1102,New York Univeristy (NYU GSAS),CS,Masters,Accepted,I,2018,3.8,154,170,3.5,TRUE
1103,University Of Alberta (UofAlberta),CS,Masters,Accepted,I,2018,3.71,161,162,4.5,TRUE
1105,"The University Of California, Santa Cruz (UCSC)",CS,PhD,Rejected,A,2018,3.2,167,168,5.5,TRUE
1109,"Purdue University, West Lafayette",CS,Masters,Accepted,I,2018,3.87,157,164,4,TRUE
1110,TAMU (Texas A & M University) College Station,CS,Masters,Accepted,I,2018,3.25,164,169,4,TRUE
1111,TAMU (Texas A & M University) College Station,CS,Masters,Accepted,I,2018,3.8,159,170,4,TRUE
1112,(SUNY) Stony Brook,CS,Masters,Accepted,I,2018,3.5,155,163,4,TRUE
1115,University Of New Hampshire (UNH),CS,PhD,Accepted,I,2018,3.6,152,169,4,TRUE
1123,University Of Wisconsin-Madison,CS,Masters,Rejected,I,2018,3.68,159,169,4.5,TRUE
1124,Carnege Mellon University,CS,Masters,Rejected,I,2018,3.68,159,169,4.5,TRUE
1125,State University New York (SUNY) Stony Brook,CS,Masters,Accepted,I,2018,3.68,159,169,4.5,TRUE
1126,UCL,CS,Masters,Accepted,U,2018,3.6,161,170,4,TRUE
1129,Cornell University (Ithaca),CS,Masters,Accepted,A,2018,3.85,163,166,5,TRUE
1130,Stanford,CS,Masters,Rejected,I,2018,3.63,155,168,3.5,TRUE
1132,Univeristy Of Minnesota Duluth,CS,Masters,Accepted,A,2018,3.27,162,161,3,TRUE
1135,(SUNY) Stony Brook,CS,Masters,Accepted,I,2018,3.3,151,168,4,TRUE
1136,GaTech (Georgia Institute Of Technology),CS,PhD,Accepted,U,2018,3.4,163,170,4,TRUE
1138,Stony Brook University,CS,Masters,Accepted,I,2018,3.59,157,170,4,TRUE
1140,(SUNY) Stony Brook,CS,Masters,Accepted,I,2018,3.82,155,167,4,TRUE
1144,Texas A&M; College Station (TAMU),CS,Masters,Accepted,I,2018,8.25,154,167,3.5,TRUE
1146,TAMU (Texas A & M University) College Station,CS,Masters,Accepted,I,2018,3.49,156,170,4,TRUE
1149,TAMU (Texas A & M University) College Station,CS,Masters,Accepted,I,2018,3.63,155,170,4,TRUE
1152,(SUNY) Stony Brook,CS,Masters,Accepted,I,2018,8.3,159,168,4,TRUE
1153,TAMU (Texas A & M University) College Station,CS,Masters,Accepted,I,2018,7.96,149,169,3.5,TRUE
1157,Mcgill University (Canada),CS,Masters,Rejected,I,2018,3.71,161,162,4.5,TRUE
1163,University Of British Columbia,CS,Masters,Rejected,I,2018,8.34,161,170,5,TRUE
1164,The University Of Rochester,CS,Masters,Rejected,I,2018,3.5,155,165,4,TRUE
1165,Northeastern University (NEU),CS,Masters,Accepted,I,2018,3.5,155,163,4,TRUE
1171,Stanford University,CS,Masters,Rejected,A,2018,3.78,154,167,4,TRUE
1172,McGill University,CS,Masters,Rejected,A,2018,3.78,154,167,4,TRUE
1177,ีUniversity Of Southern California (USC) - Viterbi School Of Engineering,CS,Masters,Accepted,I,2018,3.7,152,165,4,TRUE
1184,Oregon State University,CS,Masters,Rejected,U,2018,3.8,168,159,3.5,TRUE
1188,Emory Univeristy,CS,PhD,Accepted,I,2018,3.83,145,160,4,TRUE
1191,Northeastern University (NEU),CS,Masters,Accepted,I,2018,3.89,158,162,4.5,TRUE
1192,University Of Southern California (USC),CS,Masters,Accepted,I,2018,3.89,158,162,4.5,TRUE
1193,The University Of Southern California (USC),CS,Masters,Accepted,I,2018,3.89,158,162,4.5,TRUE
1196,"UCSD (University Of California, San Diego)",CS,Masters,Accepted,I,2018,9.1,163,164,4,TRUE
1198,Mcgill University (Canada),CS,Masters,Rejected,I,2018,3.72,155,161,4.5,TRUE
1204,CU Boulder,CS,Masters,Accepted,I,2018,3.5,161,170,4.5,TRUE
1205,Mcgill University (Canada),CS,Masters,Rejected,I,2018,3.83,162,167,4.5,TRUE
1213,ีUniversity Of Maryland - College Park,CS,Masters,Rejected,I,2018,9.19,167,168,5.5,TRUE
1215,University Of Rochesteer,CS,Masters,Rejected,I,2018,3,158,170,4,TRUE
1216,New York Univeristy (NYU GSAS),CS,Masters,Rejected,I,2018,3,158,170,4,TRUE
1217,ีUniversity Of Southern California (USC) - Viterbi School Of Engineering,CS,Masters,Accepted,I,2018,3.7,157,167,4.5,TRUE
1222,University Of British Columbia (UBC Vancouver),CS,Masters,Rejected,I,2018,3.72,155,161,4.5,TRUE
1223,New York University ( NYU ) GSAS,CS,Masters,Rejected,I,2018,3.3,151,168,4,TRUE
1224,Stanford,CS,Masters,Rejected,I,2018,3.93,166,168,5,TRUE
1225,Stanford University,CS,Masters,Accepted,A,2018,4,167,170,4.5,TRUE
1227,Stanford University,CS,Masters,Accepted,I,2018,3.96,159,169,4,TRUE
1232,NYU Courant (GSAS),CS,Masters,Accepted,I,2018,3.46,157,170,3.5,TRUE
1234,New York University (NYU GSAS),CS,Masters,Accepted,A,2018,3.4,163,163,4,TRUE
1236,Rice University,CS,Masters,Accepted,I,2018,3.59,159,164,3.5,TRUE
1237,Stanford University,CS,Masters,Rejected,A,2018,3.7,156,162,4,TRUE
1241,Stanford University,CS,Masters,Rejected,A,2018,3.8,164,170,4.5,TRUE
1245,Stanford University (GSAS),CS,Masters,Rejected,A,2018,3.77,164,161,4,TRUE
1246,"Courant Institute, New York Univesity (NYU)",CS,Masters,Accepted,A,2018,3.77,164,161,4,TRUE
1248,Stanford University,CS,Masters,Rejected,U,2018,3.76,160,170,4.5,TRUE
1250,Stanford University,CS,Masters,Rejected,U,2018,3.71,161,169,5,TRUE
1252,Stanford,CS,Masters,Rejected,I,2018,8.93,163,170,4.5,TRUE
1253,Stanford University,CS,Masters,Rejected,A,2018,3.6,165,164,5,TRUE
1261,Stanford University,CS,Masters,Accepted,I,2018,3.89,166,170,4.5,TRUE
1262,Stanfordd,CS,Masters,Accepted,U,2018,3.96,157,170,4,TRUE
1263,Stanford GSB,CS,Masters,Accepted,A,2018,4,157,169,4.5,TRUE
1268,The University Of Toronto,CS,Masters,Accepted,A,2018,3.81,164,163,5.5,TRUE
1271,New York Univeristy (NYU GSAS),CS,Masters,Accepted,A,2018,3.8,157,161,4.5,TRUE
1272,Case Western Reserve  University (CWRU),CS,PhD,Accepted,U,2018,3.74,154,167,4.5,TRUE
1274,"University California, Santa Cruz (UCSC)",CS,Masters,Rejected,U,2018,3.75,152,162,3.5,TRUE
1276,Northeastern University Boston,CS,Masters,Accepted,U,2018,3.98,149,161,3.5,TRUE
1281,The University Of Southern California (USC),CS,Masters,Accepted,I,2018,3.69,152,170,3.5,TRUE
1282,Purdue University,CS,Masters,Accepted,A,2018,3.78,170,161,4.5,TRUE
1283,Northeastern (NEU) Boston,CS,Masters,Accepted,I,2018,3.85,152,165,4,TRUE
1284,New York Univeristy (NYU GSAS),CS,Masters,Accepted,I,2018,3.63,155,170,4,TRUE
1287,New York University ( NYU ) GSAS,CS,Masters,Accepted,A,2018,3.58,158,168,5.5,TRUE
1290,ีUniversity Of Maryland - College Park (UMD),CS,Masters,Rejected,A,2018,3.77,164,161,4,TRUE
1291,Stanford University,CS,Masters,Accepted,I,2018,3.96,163,170,4.5,TRUE
1292,Stanford University,CS,Masters,Accepted,A,2018,3.92,168,169,5,TRUE
1293,Northeastern University (NEU),CS,Masters,Rejected,I,2018,3.11,157,164,4,TRUE
1298,Illinois At Urbana Champaign (UIUC),CS,Masters,Rejected,I,2018,3.7,152,162,4,TRUE
1299,Illinois At Urbana Champaign (UIUC),CS,Masters,Rejected,I,2018,3.87,161,170,4.5,TRUE
1302,Montreal Institute For Learning Algorithms (MILA),CS,Masters,Rejected,I,2018,4,159,169,4,TRUE
1303,Illinois At Urbana Champaign (UIUC),CS,Masters,Rejected,I,2018,3.93,166,168,5,TRUE
1311,McGill University,CS,Masters,Accepted,I,2018,3.95,164,170,5.5,TRUE
1314,Oregon State U Corvallis,CS,PhD,Rejected,I,2018,3.2,152,160,3.5,TRUE
1316,San Jose State University (SJSU),CS,Masters,Accepted,A,2018,3.3,165,154,4,TRUE
1319,University Of Ottawa,CS,Masters,Rejected,I,2018,3.5,143,164,3,TRUE
1322,The University Of Pennsylvania (UPenn),Other,Masters,Rejected,I,2018,3.7,165,167,5,TRUE
1328,The University Of Illinois Urbana-Champaign (UIUC),CS,Masters,Rejected,I,2018,3.3,151,168,4,TRUE
1329,ีUniversity Of Maryland - College Park (UMD),CS,Masters,Rejected,I,2018,3.3,151,168,4,TRUE
1330,NYU Tandon,CS,Masters,Accepted,I,2018,3.5,155,164,4,TRUE
1332,Iowa State University (ISU),CS,PhD,Accepted,I,2018,3.5,158,167,4,TRUE
1333,Illinois At Urbana Champaign (UIUC),CS,Masters,Rejected,I,2018,3.63,155,168,3.5,TRUE
1338,Illinois At Urbana Champaign (UIUC),CS,Masters,Rejected,I,2018,8.93,163,170,4.5,TRUE
1342,University Of Illinois Urbana-Champaign (UIUC),CS,Masters,Rejected,I,2018,3.73,169,147,3.5,TRUE
1344,Illinois - UC,CS,PhD,Rejected,U,2018,3.38,162,167,4,TRUE
1345,Illinois-Urbana Champaign (UIUC),CS,Masters,Rejected,I,2018,3.4,157,165,4,TRUE
1347,Illinois At Urbana-Champaign (UIUC),CS,Masters,Accepted,U,2018,3.96,157,170,4,TRUE
1350,The University Of Massachusetts Amherst (UMass),CS,Masters,Accepted,I,2018,8.8,162,168,5,TRUE
